"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"8453.5","d","2","1","2","1","97","57","86","0","0","0","0"
"205.9000005722046","d","2","1","2","2","85","19","4","0","0","0","0"
"268.80000019073486","f","3","1","1","3","49","97","31","0","0","0","0"
"254","f","3","1","1","4","54","8","75","0","0","0","0"
"1670.5","d","2","1","2","5","9","28","96","0","0","0","0"
"37.79999923706055","d","2","1","2","6","23","89","62","0","0","0","0"
"110.79999923706055","d","2","1","2","7","78","28","21","0","0","0","0"
"45.19999980926514","d","2","1","2","8","93","78","98","0","0","0","0"
"4.59999942779541","d","2","1","2","9","22","81","7","0","0","0","0"
"93.80000019073486","f","4","1","0","10","56","29","6","0","0","0","0"
"117.80000019073486","d","3","1","1","11","54","24","2","0","0","0","0"
"77.69999980926514","d","3","1","1","12","65","13","59","0","0","0","0"
"189.39999961853027","d","2","1","2","13","5","2","42","0","0","0","0"
"101.40000057220459","f","2","1","2","14","6","40","42","0","0","0","0"
"292.8999996185303","d","2","1","2","15","62","73","41","0","0","0","0"
"189.9000005722046","f","2","1","2","16","19","33","43","0","0","0","0"
"133.60000038146973","f","3","1","1","17","86","29","88","0","0","0","0"
"29.199999809265137","f","2","1","2","18","49","29","60","0","0","0","0"
"188.4000005722046","d","2","1","2","19","62","59","91","0","0","0","0"
"246.10000038146973","f","3","1","1","20","58","26","87","0","0","0","0"
"4389.60000038147","j","0","0","-1","21","94","75","84","0","0","1","0"
"69.40000057220459","j","3","0","1","22","87","19","86","1","0","0","0"
"126","k","3","0","1","23","56","53","58","0","0","1","0"
"100.90000057220459","k","3","0","1","24","29","80","53","0","0","1","0"
"101","j","0","0","-1","25","34","44","83","1","0","1","0"
"117.19999980926514","k","0","0","-1","26","44","57","85","0","0","0","0"
"205","j","3","0","1","27","55","56","39","0","0","0","0"
"205.29999923706055","k","0","0","-1","28","22","34","17","1","0","0","0"
"85.60000038146973","j","0","0","-1","29","77","53","76","1","0","1","0"
"196.89999961853027","j","3","0","1","30","10","70","12","0","0","0","0"
"126","k","3","0","1","31","35","86","44","1","0","1","0"
"245.19999980926514","k","0","0","-1","32","4","78","85","1","0","0","0"
"140.80000019073486","k","3","0","1","33","45","13","24","0","0","1","0"
"268.79999923706055","k","0","0","-1","34","17","9","38","1","0","0","0"
"44.30000019073486","k","0","0","-1","35","17","71","16","0","0","0","0"
"334","j","3","0","1","36","53","19","95","0","0","0","0"
"133.20000076293945","j","3","0","1","37","32","27","57","1","0","0","0"
"156.30000019073486","k","3","0","1","38","8","72","41","1","0","1","0"
"116.79999923706055","j","0","0","-1","39","50","78","88","0","0","1","0"
"197","j","3","0","1","40","7","32","49","1","0","0","0"
"3711.300000190735","","","","","","","","","","","",""
"3310.9000005722046","","","","","","","","","","","",""
"5831.300000190735","","","","","","","","","","","",""
"705.6999998092651","d","2","1","2","44","62","47","49","1","0","0","0"
"337.19999980926514","j","0","0","-1","45","75","65","71","1","0","1","0"
"192.79999923706055","d","4","1","0","46","34","62","66","0","0","1","0"
"200.89999961853027","k","0","0","-1","47","90","4","8","0","0","0","0"
"198.80000019073486","f","3","1","1","48","19","5","16","1","0","1","0"
"48.80000019073486","k","0","0","-1","49","64","4","85","1","0","0","0"
"56.69999980926514","d","3","1","1","50","81","3","31","0","0","1","0"
"40.5","f","2","1","2","51","78","50","40","0","0","1","0"
"632.8000001907349","f","3","1","1","52","81","50","1","0","0","0","0"
"479.69999980926514","k","0","0","-1","53","2","81","44","0","0","0","0"
"152.89999961853027","f","2","1","2","54","62","9","22","0","0","0","0"
"103.40000057220459","j","0","0","-1","55","67","45","55","0","0","1","0"
"62","j","0","0","-1","56","79","7","28","1","0","1","0"
"1777.2999992370605","d","2","1","2","57","73","43","47","1","0","0","0"
"1414.9000005722046","k","0","0","-1","58","32","98","45","1","0","0","0"
"1519.6000003814697","k","0","0","-1","59","90","14","45","0","0","0","0"
"null","null","-1","1","-1","60","31","18","61","1","0","1","0"
"1555.9000005722046","k","0","0","-1","61","38","58","1","0","0","0","0"
"241","k","3","0","1","62","45","87","75","1","0","1","0"
"270.9000005722046","d","2","1","2","63","96","65","41","1","0","1","0"
"250.19999980926514","d","2","1","2","64","33","3","96","0","1","0","0"
"313.30000019073486","j","0","0","-1","65","44","65","53","0","1","1","0"
"280.4000005722046","j","3","0","1","66","19","61","31","0","1","0","0"
"142.89999961853027","k","3","0","1","67","32","13","42","1","1","1","0"
"5.399999618530273","f","4","1","0","68","50","61","23","0","1","0","0"
"350.80000019073486","d","3","1","1","69","78","66","57","1","1","1","0"
"327.30000019073486","j","0","0","-1","70","26","89","38","1","1","1","0"
"56.69999980926514","f","3","1","1","71","61","64","80","1","1","1","0"
"105.09999942779541","d","3","1","1","72","69","23","13","0","1","0","0"
"184.69999980926514","f","2","1","2","73","5","96","9","1","1","0","0"
"305.79999923706055","d","2","1","2","74","37","40","4","1","1","0","0"
"33.30000019073486","d","2","1","2","75","86","10","11","1","1","1","0"
"272.29999923706055","k","0","0","-1","76","94","23","4","1","1","0","0"
"280.9000005722046","k","3","0","1","77","85","43","97","0","1","1","0"
"264.0999994277954","d","3","1","1","78","63","31","51","0","1","0","0"
"136","j","3","0","1","79","34","67","22","1","1","0","0"
"88.09999942779541","j","0","0","-1","80","76","92","98","0","1","1","0"
"226.30000019073486","j","3","0","1","81","24","28","53","1","1","0","0"
"200","j","0","0","-1","82","68","22","20","0","1","1","0"
"247.19999980926514","d","4","1","0","83","15","34","67","0","1","1","0"
"57.90000057220459","f","4","1","0","84","93","35","5","1","2","0","0"
"30.800000190734863","j","0","0","-1","85","20","18","77","0","2","1","0"
"233.4000005722046","j","3","0","1","86","44","9","55","1","2","0","0"
"223.39999961853027","k","0","0","-1","87","22","43","65","1","2","0","0"
"96.39999961853027","d","2","1","2","88","22","56","70","1","2","0","0"
"200","k","0","0","-1","89","61","33","9","1","2","0","0"
"152.9000005722046","d","2","1","2","90","5","3","19","0","2","1","0"
"305.5999994277954","f","3","1","1","91","65","19","89","1","2","1","0"
"232.5","j","0","0","-1","92","11","79","77","0","2","1","0"
