"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"3112","d","4","1","1","1","66","20","16","0","0","0","3"
"952","f","2","1","2","2","25","38","30","0","0","0","3"
"871","d","3","1","0","3","58","98","81","0","0","0","3"
"1105","f","2","1","2","4","4","59","84","0","0","0","3"
"1299","f","3","1","0","5","24","89","73","0","0","0","3"
"703","d","2","1","2","6","37","97","47","0","0","0","3"
"701","d","2","1","2","7","75","44","6","0","0","0","3"
"914","f","4","1","1","8","60","43","14","0","0","0","3"
"975","f","4","1","1","9","62","67","35","0","0","0","3"
"770","f","2","1","2","10","42","39","40","0","0","0","3"
"775","f","3","1","0","11","85","94","70","0","0","0","3"
"911","f","2","1","2","12","94","7","77","0","0","0","3"
"1248","f","4","1","1","13","60","66","40","0","0","0","3"
"723","f","3","1","0","14","45","55","46","0","0","0","3"
"758","d","2","1","2","15","84","48","70","0","0","0","3"
"794","f","3","1","0","16","34","76","33","0","0","0","3"
"988","f","2","1","2","17","11","33","76","0","0","0","3"
"1376","d","2","1","2","18","61","26","65","0","0","0","3"
"861","d","2","1","2","19","66","12","55","0","0","0","3"
"670","f","2","1","2","20","97","63","30","0","0","0","3"
"19362","j","3","0","0","21","81","71","19","1","0","0","3"
"2907","j","3","0","0","22","98","96","71","0","0","0","3"
"2078","k","3","0","0","23","34","98","53","1","0","1","3"
"1697","j","3","0","0","24","48","71","4","0","0","0","3"
"2242","k","3","0","0","25","12","51","90","1","0","1","3"
"1887","j","3","0","0","26","95","29","86","0","0","0","3"
"2714","j","3","0","0","27","55","92","58","0","0","0","3"
"1893","k","3","0","0","28","84","57","10","1","0","1","3"
"1692","k","3","0","0","29","18","49","83","1","0","1","3"
"1928","k","3","0","0","30","86","40","79","1","0","1","3"
"2055","k","3","0","0","31","16","88","82","1","0","1","3"
"1873","k","3","0","0","32","30","88","20","0","0","1","3"
"2325","j","3","0","0","33","7","83","71","1","0","0","3"
"1776","k","3","0","0","34","95","88","38","0","0","1","3"
"2049","k","3","0","0","35","16","68","10","1","0","1","3"
"2221","j","3","0","0","36","26","43","5","0","0","0","3"
"2671","k","3","0","0","37","24","52","61","0","0","1","3"
"1911","k","0","0","-1","38","3","21","10","0","0","0","3"
"2265","k","3","0","0","39","98","31","49","0","0","1","3"
"2185","k","0","0","-1","40","2","58","40","1","0","0","3"
"8891","","","","","","","","","","","",""
"7663","","","","","","","","","","","",""
"null","null","-1","0","-1","43","88","44","53","1","0","0","3"
"null","null","-1","1","-1","44","91","85","86","0","0","0","3"
"null","null","-1","1","-1","45","27","60","46","1","0","1","3"
"null","null","-1","0","-1","46","27","13","78","1","0","1","3"
"1595","k","0","0","-1","47","65","55","91","1","0","0","3"
"1628","j","0","0","-1","48","54","24","19","0","0","1","3"
"null","null","-1","1","-1","49","91","3","68","1","0","0","3"
"1658","f","2","1","2","50","1","44","56","0","0","0","3"
"1439","d","3","1","0","51","53","26","54","1","0","1","3"
"1580","f","4","1","1","52","22","68","49","0","0","1","3"
"1759","k","3","0","0","53","9","73","54","0","0","1","3"
"1669","d","3","1","0","54","74","16","49","1","0","0","3"
"1305","f","2","1","2","55","56","26","55","1","0","1","3"
"null","null","-1","0","-1","56","34","47","96","0","0","0","3"
"null","null","-1","0","-1","57","15","74","58","0","0","1","3"
"1489","j","3","0","0","58","32","66","84","0","0","0","3"
"1718","k","0","0","-1","59","81","20","69","0","0","0","3"
"null","null","-1","0","-1","60","84","77","15","1","0","0","3"
"1529","d","4","1","1","61","56","0","17","1","0","1","3"
"1658","f","2","1","2","62","77","92","31","0","0","1","3"
"1554","j","3","0","0","63","72","49","85","0","1","0","3"
"1555","j","0","0","-1","64","81","72","78","1","1","1","3"
"1555","j","3","0","0","65","21","51","95","1","1","0","3"
"1791","k","0","0","-1","66","65","80","97","1","1","0","3"
"1631","f","4","1","1","67","47","82","64","0","1","0","3"
"1732","k","3","0","0","68","92","67","94","1","1","1","3"
"1199","f","2","1","2","69","55","75","78","0","1","1","3"
"1477","f","2","1","2","70","28","2","40","0","1","0","3"
"1715","k","3","0","0","71","78","16","35","0","1","1","3"
