"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"10178","d","2","1","1","1","95","74","51","0","0","0","2"
"2457","f","3","1","0","2","29","20","83","0","0","0","2"
"1094","f","2","1","1","3","3","26","86","0","0","0","2"
"1226","d","2","1","1","4","93","42","51","0","0","0","2"
"2516","f","2","1","1","5","38","87","47","0","0","0","2"
"23","f","2","1","1","6","50","71","69","0","0","0","2"
"1391","f","2","1","1","7","90","11","12","0","0","0","2"
"58","f","3","1","0","8","73","47","97","0","0","0","2"
"1662","f","4","1","2","9","8","96","56","0","0","0","2"
"1187","d","2","1","1","10","59","27","31","0","0","0","2"
"1219","f","2","1","1","11","60","33","20","0","0","0","2"
"864","f","2","1","1","12","81","78","45","0","0","0","2"
"1422","f","2","1","1","13","4","40","68","0","0","0","2"
"1531","d","3","1","0","14","98","30","3","0","0","0","2"
"855","d","3","1","0","15","22","44","51","0","0","0","2"
"2193","d","2","1","1","16","89","15","26","0","0","0","2"
"1777","d","3","1","0","17","94","71","55","0","0","0","2"
"977","f","2","1","1","18","6","61","71","0","0","0","2"
"912","d","2","1","1","19","9","65","71","0","0","0","2"
"1460","d","2","1","1","20","9","26","22","0","0","0","2"
"10125","k","3","0","0","21","38","63","23","1","0","1","2"
"5781","j","0","0","-1","22","38","53","73","0","0","1","2"
"6235","j","3","0","0","23","94","85","51","1","0","0","2"
"3364","k","3","0","0","24","50","88","38","0","0","1","2"
"5747","k","0","0","-1","25","76","2","71","1","0","0","2"
"2520","k","3","0","0","26","37","9","92","0","0","1","2"
"6819","k","0","0","-1","27","78","67","82","0","0","0","2"
"2679","k","3","0","0","28","86","64","6","0","0","1","2"
"3085","j","0","0","-1","29","83","32","5","0","0","1","2"
"2825","k","0","0","-1","30","47","36","46","1","0","0","2"
"2889","k","3","0","0","31","77","43","13","1","0","1","2"
"2837","k","3","0","0","32","9","50","15","1","0","1","2"
"4195","j","3","0","0","33","52","23","92","0","0","0","2"
"4721","j","3","0","0","34","6","71","81","1","0","0","2"
"4421","k","3","0","0","35","55","38","33","1","0","1","2"
"2725","k","3","0","0","36","4","7","59","0","0","1","2"
"3277","k","0","0","-1","37","48","36","24","1","0","0","2"
"3684","j","3","0","0","38","2","67","5","1","0","0","2"
"3128","j","3","0","0","39","20","40","51","0","0","0","2"
"3912","j","3","0","0","40","9","49","82","0","0","0","2"
"11780","","","","","","","","","","","",""
"8018","","","","","","","","","","","",""
"null","null","-1","0","-1","43","27","63","96","0","0","0","2"
"null","null","-1","0","-1","44","30","52","5","0","0","1","2"
"null","null","-1","1","-1","45","57","89","93","0","0","0","2"
"1538","k","3","0","0","46","26","73","56","1","0","1","2"
"621","d","3","1","0","47","24","8","69","1","0","1","2"
"1853","f","3","1","0","48","20","84","29","1","0","1","2"
"1519","f","2","1","1","49","18","12","83","0","0","1","2"
"1052","d","2","1","1","50","88","27","55","0","0","0","2"
"null","null","-1","0","-1","51","99","22","66","0","0","1","2"
"1509","k","0","0","-1","52","94","67","27","1","0","0","2"
"1156","j","0","0","-1","53","78","82","3","1","0","1","2"
"1702","k","0","0","-1","54","53","25","66","0","0","0","2"
"1021","d","2","1","1","55","96","58","61","0","0","0","2"
"null","null","-1","0","-1","56","11","84","23","1","0","0","2"
"1541","f","2","1","1","57","46","36","35","1","0","0","2"
"1343","d","2","1","1","58","47","19","55","1","0","0","2"
"1342","f","2","1","1","59","90","79","37","1","0","0","2"
"null","null","-1","0","-1","60","4","82","27","1","0","1","2"
"1819","j","0","0","-1","61","42","65","27","0","0","1","2"
"1105","d","3","1","0","62","54","89","56","0","0","1","2"
"847","f","2","1","1","63","50","40","80","1","1","1","2"
"1663","j","0","0","-1","64","47","43","72","1","1","1","2"
"843","f","2","1","1","65","76","71","41","1","1","1","2"
"931","d","4","1","2","66","73","87","23","0","1","1","2"
"1397","j","3","0","0","67","8","48","48","0","1","0","2"
"1267","j","3","0","0","68","44","47","59","0","1","0","2"
"1069","j","3","0","0","69","25","7","5","0","1","0","2"
"1425","d","3","1","0","70","84","49","47","1","1","0","2"
"1169","d","2","1","1","71","24","96","22","1","1","0","2"
"null","null","-1","0","-1","72","39","29","36","0","1","0","2"
"1173","f","2","1","1","73","58","91","36","1","1","1","2"
"1109","j","0","0","-1","74","38","92","31","0","1","1","2"
"1390","k","0","0","-1","75","6","90","67","0","1","0","2"
"1438","d","2","1","1","76","47","67","90","1","1","0","2"
"1436","j","0","0","-1","77","25","64","52","0","1","1","2"
"1162","k","0","0","-1","78","39","72","27","1","1","0","2"
"1276","f","2","1","1","79","44","48","89","0","1","1","2"
"1223","d","2","1","1","80","85","42","23","1","1","0","2"
"1363","f","2","1","1","81","31","97","56","1","1","1","2"
"1344","j","0","0","-1","82","55","87","19","0","1","1","2"
"1183","d","4","1","2","83","43","77","56","0","2","0","2"
"null","null","-1","0","-1","84","57","83","27","0","2","1","2"
"1046","d","2","1","1","85","96","46","2","1","2","1","2"
"1162","f","2","1","1","86","6","95","15","0","2","0","2"
"1261","j","3","0","0","87","33","86","71","0","2","0","2"
"760","d","2","1","1","88","73","13","46","0","2","1","2"
"1186","j","3","0","0","89","97","24","39","0","2","0","2"
"1032","j","3","0","0","90","34","4","81","0","2","0","2"
"1150","k","3","0","0","91","46","78","48","1","2","1","2"
"1681","k","3","0","0","92","83","93","50","1","2","1","2"
"1407","j","0","0","-1","93","26","21","18","1","2","1","2"
"1114","f","2","1","1","94","55","86","15","0","2","0","2"
"1632","j","0","0","-1","95","34","46","77","1","2","1","2"
"1406","f","3","1","0","96","94","60","84","1","2","0","2"
"1800","d","2","1","1","97","20","70","88","1","2","0","2"
"1616","f","2","1","1","98","26","13","58","0","2","1","2"
"1250","d","2","1","1","99","86","55","65","1","2","1","2"
"1317","f","2","1","1","100","47","57","63","1","2","1","2"
"1060","k","0","0","-1","101","96","83","7","1","2","0","2"
"1216","j","3","0","0","102","62","24","50","0","2","0","2"
"1592","d","2","1","1","103","4","80","9","1","3","0","2"
"1055","f","2","1","1","104","83","59","37","0","3","1","2"
"1097","d","2","1","1","105","97","83","71","1","3","0","2"
"1426","k","3","0","0","106","52","51","94","1","3","1","2"
"1162","j","3","0","0","107","57","74","29","0","3","0","2"
"994","j","3","0","0","108","94","85","59","0","3","0","2"
"null","null","-1","0","-1","109","38","8","7","0","3","1","2"
"1391","f","2","1","1","110","9","92","46","1","3","1","2"
"1729","d","2","1","1","111","61","38","58","1","3","0","2"
"1278","f","2","1","1","112","26","60","55","0","3","0","2"
"1078","k","0","0","-1","113","35","36","51","1","3","0","2"
"1931","j","0","0","-1","114","39","43","38","1","3","1","2"
"1357","f","3","1","0","115","47","48","32","0","3","0","2"
"1393","j","3","0","0","116","72","83","43","0","3","0","2"
"1273","f","2","1","1","117","98","46","18","0","3","1","2"
"1187","j","0","0","-1","118","64","59","78","0","3","1","2"
"1453","k","3","0","0","119","81","93","42","1","3","1","2"
"1394","f","3","1","0","120","57","33","44","1","3","1","2"
"977","j","3","0","0","121","4","18","69","0","3","0","2"
"1275","f","3","1","0","122","4","18","86","1","3","1","2"
"1786","j","3","0","0","123","21","35","71","0","4","0","2"
"1252","f","2","1","1","124","19","25","50","0","4","1","2"
"null","null","-1","0","-1","125","77","10","44","0","4","0","2"
