"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"611","f","3","1","2","1","46","89","60","0","0","0","4"
"830","d","3","1","2","2","21","19","71","0","0","0","4"
"854","d","2","1","0","3","65","37","61","0","0","0","4"
"789","f","4","1","1","4","89","50","28","0","0","0","4"
"827","d","4","1","1","5","90","92","43","0","0","0","4"
"638","f","3","1","2","6","32","13","40","0","0","0","4"
"738","d","2","1","0","7","21","38","29","0","0","0","4"
"608","f","2","1","0","8","12","88","7","0","0","0","4"
"553","d","2","1","0","9","12","9","15","0","0","0","4"
"669","d","2","1","0","10","74","9","59","0","0","0","4"
"676","f","2","1","0","11","38","37","31","0","0","0","4"
"656","d","3","1","2","12","83","35","58","0","0","0","4"
"788","d","3","1","2","13","64","5","40","0","0","0","4"
"660","d","2","1","0","14","13","17","84","0","0","0","4"
"573","f","2","1","0","15","57","69","85","0","0","0","4"
"560","d","4","1","1","16","10","49","5","0","0","0","4"
"324","d","2","1","0","17","27","19","6","0","0","0","4"
"541","f","2","1","0","18","73","16","64","0","0","0","4"
"782","d","2","1","0","19","26","95","4","0","0","0","4"
"633","d","3","1","2","20","61","15","52","0","0","0","4"
"559","j","0","0","-1","21","25","27","89","1","0","1","4"
"1096","j","3","0","2","22","25","50","64","1","0","0","4"
"790","k","0","0","-1","23","24","65","97","0","0","0","4"
"798","j","3","0","2","24","78","87","58","1","0","0","4"
"942","j","0","0","-1","25","87","68","63","1","0","1","4"
"680","k","3","0","2","26","55","76","47","0","0","1","4"
"1147","j","3","0","2","27","46","5","19","1","0","0","4"
"692","j","0","0","-1","28","26","38","16","1","0","1","4"
"700","k","0","0","-1","29","34","81","59","1","0","0","4"
"632","j","0","0","-1","30","7","66","18","0","0","1","4"
"669","k","3","0","2","31","66","18","89","0","0","1","4"
"758","j","3","0","2","32","33","2","78","1","0","0","4"
"725","j","3","0","2","33","12","92","56","0","0","0","4"
"729","k","3","0","2","34","14","15","63","0","0","1","4"
"757","j","3","0","2","35","70","16","71","0","0","0","4"
"696","k","0","0","-1","36","33","52","46","0","0","0","4"
"721","j","0","0","-1","37","95","62","68","1","0","1","4"
"703","k","3","0","2","38","74","32","18","1","0","1","4"
"964","j","0","0","-1","39","30","86","60","0","0","1","4"
"689","k","0","0","-1","40","97","82","19","0","0","0","4"
"4409","","","","","","","","","","","",""
"6796","","","","","","","","","","","",""
"3075","","","","","","","","","","","",""
"1016","j","3","0","2","44","94","68","14","1","0","0","4"
"966","d","2","1","0","45","9","69","2","0","0","1","4"
"1338","j","3","0","2","46","14","59","58","1","0","0","4"
"913","d","3","1","2","47","80","31","11","1","0","1","4"
"963","j","0","0","-1","48","84","63","61","1","0","1","4"
"1076","k","3","0","2","49","34","24","71","0","0","1","4"
"994","d","3","1","2","50","9","78","15","0","0","1","4"
"939","k","3","0","2","51","77","22","32","1","0","1","4"
"788","d","2","1","0","52","4","14","25","0","0","0","4"
"1390","d","4","1","1","53","9","43","51","1","0","0","4"
"1037","k","3","0","2","54","14","31","71","0","0","1","4"
"810","d","2","1","0","55","80","35","19","0","0","0","4"
"1328","k","3","0","2","56","57","34","98","1","0","1","4"
"1012","d","4","1","1","57","13","24","0","1","0","1","4"
"1029","k","3","0","2","58","93","54","78","0","0","1","4"
"1030","k","0","0","-1","59","79","57","23","0","0","0","4"
"914","d","3","1","2","60","58","88","98","1","0","0","4"
"1077","k","0","0","-1","61","62","68","29","0","0","0","4"
"1313","d","2","1","0","62","27","39","3","0","0","0","4"
"1129","f","4","1","1","63","34","10","37","1","0","0","4"
"959","j","0","0","-1","64","23","27","34","0","1","1","4"
"901","k","3","0","2","65","16","14","70","0","1","1","4"
"960","k","3","0","2","66","17","59","16","0","1","1","4"
"1107","k","3","0","2","67","71","14","61","0","1","1","4"
"1598","d","2","1","0","68","99","29","63","1","1","1","4"
"1045","k","0","0","-1","69","1","52","27","1","1","0","4"
"1061","d","2","1","0","70","50","7","65","1","1","0","4"
"1136","j","3","0","2","71","75","28","68","0","1","0","4"
"964","k","0","0","-1","72","39","14","8","1","1","0","4"
"980","d","3","1","2","73","30","82","74","0","1","1","4"
"853","d","2","1","0","74","52","1","12","0","1","1","4"
"974","d","4","1","1","75","44","45","6","1","1","0","4"
"947","f","2","1","0","76","49","11","9","0","1","0","4"
"1024","d","2","1","0","77","96","24","6","1","1","0","4"
"1978","j","0","0","-1","78","10","75","97","0","1","1","4"
"1124","d","2","1","0","79","99","35","63","1","1","0","4"
"934","j","3","0","2","80","63","61","1","1","1","0","4"
"939","d","3","1","2","81","18","62","32","1","1","0","4"
"888","k","3","0","2","82","66","76","60","0","1","1","4"
"769","d","3","1","2","83","4","17","13","1","1","1","4"
"888","d","3","1","2","84","97","20","93","0","2","1","4"
"933","d","4","1","1","85","50","9","16","0","2","1","4"
"1036","k","3","0","2","86","27","54","42","1","2","1","4"
"923","k","0","0","-1","87","16","48","98","1","2","0","4"
"1290","j","0","0","-1","88","84","17","11","0","2","1","4"
"947","k","0","0","-1","89","24","25","56","0","2","0","4"
"817","d","2","1","0","90","47","43","27","0","2","0","4"
"1039","d","2","1","0","91","77","92","98","1","2","0","4"
"1007","f","3","1","2","92","70","84","49","1","2","0","4"
"1403","j","0","0","-1","93","88","80","16","0","2","1","4"
"1393","k","3","0","2","94","73","46","8","1","2","1","4"
"1507","k","0","0","-1","95","46","23","79","1","2","0","4"
"1147","d","2","1","0","96","72","87","55","1","2","1","4"
"985","k","0","0","-1","97","87","8","61","1","2","0","4"
"847","d","3","1","2","98","35","9","53","0","2","0","4"
"1023","d","4","1","1","99","40","31","2","0","2","1","4"
"1383","d","2","1","0","100","23","34","15","0","2","1","4"
"1354","k","3","0","2","101","98","36","76","1","2","1","4"
"1507","k","0","0","-1","102","51","95","83","0","2","0","4"
"861","d","2","1","0","103","81","47","75","1","2","0","4"
"1093","k","0","0","-1","104","36","65","69","0","3","0","4"
"881","k","3","0","2","105","33","53","27","1","3","1","4"
"912","k","3","0","2","106","14","34","84","1","3","1","4"
"874","d","2","1","0","107","73","4","11","0","3","0","4"
"943","k","3","0","2","108","34","81","26","0","3","1","4"
"990","d","3","1","2","109","72","11","81","1","3","1","4"
"1104","d","2","1","0","110","31","51","44","0","3","1","4"
"1575","k","0","0","-1","111","63","51","91","0","3","0","4"
"868","d","2","1","0","112","98","37","78","0","3","0","4"
"1311","k","0","0","-1","113","25","34","34","1","3","0","4"
"1115","d","2","1","0","114","18","35","80","1","3","0","4"
"925","k","0","0","-1","115","59","14","16","1","3","0","4"
"949","k","0","0","-1","116","90","28","40","1","3","0","4"
"987","k","3","0","2","117","6","96","15","0","3","1","4"
"865","d","4","1","1","118","32","65","46","0","3","1","4"
