"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"1186.2999999523163","f","2","1","2","1","5","38","15","0","0","0","0"
"799.3000000715256","f","4","1","0","2","14","82","87","0","0","0","0"
"462.89999997615814","f","2","1","2","3","54","32","62","0","0","0","0"
"729.1000000238419","d","4","1","0","4","53","9","85","0","0","0","0"
"596.2000000476837","d","2","1","2","5","2","31","85","0","0","0","0"
"582.2000000476837","f","4","1","0","6","91","3","57","0","0","0","0"
"536.2999999523163","f","3","1","1","7","68","34","33","0","0","0","0"
"354.7000000476837","d","2","1","2","8","23","85","60","0","0","0","0"
"651.7999999523163","f","2","1","2","9","7","39","10","0","0","0","0"
"736.5","d","2","1","2","10","27","15","12","0","0","0","0"
"398.7999999523163","f","2","1","2","11","93","36","72","0","0","0","0"
"337.8000000715256","d","2","1","2","12","88","79","66","0","0","0","0"
"360.3000000715256","f","3","1","1","13","83","3","75","0","0","0","0"
"315.7999999523163","d","4","1","0","14","4","68","7","0","0","0","0"
"306.5","f","2","1","2","15","34","67","30","0","0","0","0"
"342.2999999523163","d","2","1","2","16","27","18","33","0","0","0","0"
"388.39999997615814","f","2","1","2","17","8","83","53","0","0","0","0"
"413.2999999523163","d","2","1","2","18","9","10","42","0","0","0","0"
"505.89999997615814","f","3","1","1","19","71","13","78","0","0","0","0"
"333.2999999523163","d","2","1","2","20","17","38","31","0","0","0","0"
"2187.7000000476837","j","0","0","-1","21","57","43","95","1","0","1","0"
"1219.5999999046326","k","3","0","1","22","4","72","62","0","0","1","0"
"1213.9000000953674","j","3","0","1","23","27","20","30","0","0","0","0"
"1602.5","j","3","0","1","24","84","59","70","0","0","0","0"
"1636","k","3","0","1","25","68","15","92","1","0","1","0"
"1114.8999999761581","k","3","0","1","26","68","44","20","0","0","1","0"
"1354","j","3","0","1","27","4","86","59","1","0","0","0"
"1978.1000000238419","k","3","0","1","28","77","93","9","1","0","1","0"
"6677.299999952316","j","3","0","1","29","38","7","65","1","0","0","0"
"1819.9000000953674","j","3","0","1","30","70","52","89","0","0","0","0"
"1491.5","j","3","0","1","31","24","60","8","0","0","0","0"
"1400.5","j","3","0","1","32","36","43","24","0","0","0","0"
"1059.1000000238419","k","0","0","-1","33","49","12","51","1","0","0","0"
"1237.8000000715256","j","0","0","-1","34","50","77","75","0","0","1","0"
"1960.9000000953674","k","3","0","1","35","72","53","0","0","0","1","0"
"1447.7000000476837","k","3","0","1","36","47","51","84","0","0","1","0"
"1483.2999999523163","j","3","0","1","37","37","94","41","1","0","0","0"
"1043.5","j","3","0","1","38","78","60","79","1","0","0","0"
"1007.3999999761581","k","3","0","1","39","83","67","11","1","0","1","0"
"1830.1000000238419","k","3","0","1","40","13","37","75","0","0","1","0"
"6022.899999976158","","","","","","","","","","","",""
"3848","","","","","","","","","","","",""
"3132.3000000715256","","","","","","","","","","","",""
"3156.2000000476837","","","","","","","","","","","",""
"2732.2000000476837","","","","","","","","","","","",""
"1382.9000000953674","j","0","0","-1","46","49","53","92","1","0","1","0"
"1048.1000000238419","j","3","0","1","47","74","60","54","1","0","0","0"
"1013.3999999761581","k","3","0","1","48","81","1","26","1","0","1","0"
"1855.5","d","3","1","1","49","81","14","85","1","0","1","0"
"null","null","-1","0","-1","50","27","81","12","1","0","1","0"
"853.8000000715256","d","2","1","2","51","28","35","62","0","0","0","0"
"844.2000000476837","d","2","1","2","52","30","36","6","1","0","0","0"
"592.5999999046326","j","0","0","-1","53","48","5","52","0","0","1","0"
"668.2000000476837","f","4","1","0","54","5","89","9","0","0","0","0"
"752","f","3","1","1","55","92","24","47","0","0","0","0"
"1083.9000000953674","j","0","0","-1","56","67","98","92","1","0","1","0"
"635.7999999523163","d","4","1","0","57","76","59","75","1","0","0","0"
"1074.1999999284744","f","2","1","2","58","28","73","94","0","0","0","0"
"null","null","-1","0","-1","59","46","86","47","0","0","1","0"
"null","null","-1","0","-1","60","18","78","91","1","0","1","0"
"783","d","2","1","2","61","85","36","3","0","0","0","0"
"697.5","j","0","0","-1","62","73","5","56","0","0","1","0"
"846.0999999046326","f","2","1","2","63","95","33","38","0","0","1","0"
"929.3999999761581","k","0","0","-1","64","2","84","34","1","0","0","0"
"null","null","-1","1","-1","65","60","75","22","0","0","0","0"
"1360","k","3","0","1","66","57","15","83","0","1","1","0"
"1315.2000000476837","f","2","1","2","67","68","21","6","1","1","0","0"
"1228.1999999284744","f","2","1","2","68","17","34","19","0","1","1","0"
"1245.2000000476837","j","3","0","1","69","31","23","80","0","1","0","0"
"1117","f","2","1","2","70","61","91","10","0","1","0","0"
"1084.2000000476837","f","3","1","1","71","40","73","62","1","1","0","0"
"1369.6999999284744","j","3","0","1","72","36","25","31","1","1","0","0"
"1035.3999999761581","f","2","1","2","73","67","65","87","1","1","0","0"
"1326.7000000476837","k","3","0","1","74","68","91","38","0","1","1","0"
"1155.3999999761581","f","3","1","1","75","92","95","9","0","1","0","0"
"1670.5","k","3","0","1","76","71","3","15","1","1","1","0"
"1212.6999999284744","j","3","0","1","77","79","35","80","0","1","0","0"
"1422.3000000715256","k","3","0","1","78","18","65","13","0","1","1","0"
"1036.1000000238419","j","3","0","1","79","44","62","88","1","1","0","0"
"1117.3000000715256","f","2","1","2","80","86","75","22","1","1","1","0"
"1039.3000000715256","f","3","1","1","81","43","81","83","0","1","1","0"
"1228.7000000476837","k","3","0","1","82","25","37","66","0","1","1","0"
"1253.5999999046326","k","3","0","1","83","30","20","56","1","1","1","0"
"978.9000000953674","f","2","1","2","84","81","15","91","1","1","0","0"
"1107.5","f","2","1","2","85","7","53","78","1","1","1","0"
"1147.3000000715256","j","3","0","1","86","68","60","50","0","2","0","0"
"1207.5999999046326","j","3","0","1","87","42","6","97","0","2","0","0"
"1066.1000000238419","j","3","0","1","88","18","52","58","0","2","0","0"
"1116","k","3","0","1","89","7","81","38","1","2","1","0"
"1155.1000000238419","d","3","1","1","90","48","88","88","1","2","0","0"
"1486.6000000238419","f","3","1","1","91","67","78","40","1","2","1","0"
"1717.1999999284744","j","3","0","1","92","72","2","49","1","2","0","0"
"1244.6000000238419","d","2","1","2","93","53","11","52","1","2","0","0"
"1111.1000000238419","j","3","0","1","94","19","32","8","0","2","0","0"
"1134.7000000476837","f","4","1","0","95","12","2","98","0","2","1","0"
"1355.1000000238419","f","2","1","2","96","24","2","94","1","2","1","0"
"1018.2999999523163","d","2","1","2","97","93","74","28","0","2","1","0"
"977.6999999284744","f","3","1","1","98","94","59","20","1","2","1","0"
"1720","f","2","1","2","99","63","23","28","0","2","1","0"
"1112","j","3","0","1","100","13","60","3","0","2","0","0"
"1199.7999999523163","j","0","0","-1","101","67","81","57","0","2","1","0"
"1261.9000000953674","k","3","0","1","102","75","23","18","1","2","1","0"
"1231.5","j","3","0","1","103","64","50","43","1","2","0","0"
"1344.7000000476837","f","3","1","1","104","48","61","37","0","2","0","0"
"1014.8000000715256","f","3","1","1","105","57","8","54","1","2","1","0"
"1040.1000000238419","f","3","1","1","106","13","60","65","0","3","0","0"
"1414.5","k","3","0","1","107","91","36","83","0","3","1","0"
"1086.6000000238419","j","3","0","1","108","36","61","70","0","3","0","0"
"908.7000000476837","f","4","1","0","109","69","66","97","1","3","0","0"
"589.9000000953674","f","2","1","2","110","51","60","82","1","3","0","0"
"798.7999999523163","f","3","1","1","111","75","81","41","0","3","1","0"
"580.2000000476837","f","4","1","0","112","45","18","30","0","3","1","0"
"1261.6000000238419","k","3","0","1","113","3","29","5","1","3","1","0"
"1167.2999999523163","k","3","0","1","114","58","25","51","0","3","1","0"
"1107.8999999761581","d","4","1","0","115","9","64","42","1","3","0","0"
"1560.3999999761581","j","3","0","1","116","97","23","79","0","3","0","0"
"1159.7000000476837","j","3","0","1","117","41","76","97","0","3","0","0"
"1193","f","2","1","2","118","59","77","90","1","3","0","0"
"1203.2999999523163","d","4","1","0","119","3","40","20","1","3","1","0"
"1390.3999999761581","j","3","0","1","120","63","90","20","0","3","0","0"
"1209.7000000476837","j","3","0","1","121","77","83","53","1","3","0","0"
"1301.1999999284744","k","3","0","1","122","51","63","38","1","3","1","0"
"1157.6000000238419","f","2","1","2","123","43","90","82","0","3","1","0"
"1258.2999999523163","d","2","1","2","124","82","63","2","1","3","1","0"
"1387.6999999284744","k","3","0","1","125","41","13","53","1","3","1","0"
"1231.6999999284744","j","0","0","-1","126","53","14","79","0","4","1","0"
"1537.5","f","2","1","2","127","38","66","60","1","4","1","0"
"1130.2999999523163","j","3","0","1","128","77","42","90","1","4","0","0"
"1071.5","j","3","0","1","129","93","75","14","0","4","0","0"
"1233","j","3","0","1","130","84","18","97","0","4","0","0"
"1200.7000000476837","f","3","1","1","131","72","52","57","0","4","1","0"
"1194.3999999761581","f","2","1","2","132","30","44","46","1","4","0","0"
"936.9000000953674","j","3","0","1","133","72","55","10","0","4","0","0"
"1107.8000000715256","f","2","1","2","134","37","75","54","0","4","1","0"
"1152.8999999761581","d","2","1","2","135","80","42","79","1","4","0","0"
"1124.1000000238419","f","3","1","1","136","92","18","55","0","4","0","0"
"861.5","f","2","1","2","137","91","69","36","1","4","1","0"
"1030.1000000238419","f","2","1","2","138","73","92","78","1","4","1","0"
"1230.5","f","2","1","2","139","17","38","78","0","4","1","0"
"1394.8000000715256","j","3","0","1","140","38","65","89","0","4","0","0"
"1007","f","2","1","2","141","91","30","44","1","4","1","0"
"1153","j","3","0","1","142","8","18","55","1","4","0","0"
"1131.6999999284744","j","3","0","1","143","28","56","36","1","4","0","0"
"1275.2000000476837","k","3","0","1","144","35","96","41","0","4","1","0"
"1333","k","3","0","1","145","28","36","69","1","4","1","0"
"1154.5","f","4","1","0","146","41","29","88","0","5","0","0"
"1390.3999999761581","d","2","1","2","147","34","95","40","0","5","1","0"
"1158.6999999284744","k","3","0","1","148","70","21","71","0","5","1","0"
"1000.6000000238419","j","3","0","1","149","52","45","32","0","5","0","0"
"1171.1000000238419","f","4","1","0","150","45","15","57","1","5","0","0"
"1095.1000000238419","d","2","1","2","151","91","69","92","1","5","1","0"
"1104.3999999761581","f","3","1","1","152","73","53","93","1","5","1","0"
"1355.3000000715256","k","3","0","1","153","41","33","0","1","5","1","0"
"1262.5","j","3","0","1","154","51","34","61","1","5","0","0"
"1302.1000000238419","f","2","1","2","155","87","56","85","0","5","0","0"
"null","null","-1","0","-1","156","77","64","23","0","5","0","0"
"1007.2999999523163","f","4","1","0","157","45","9","56","0","5","0","0"
"1219.8000000715256","k","3","0","1","158","53","69","64","1","5","1","0"
"1108.7000000476837","f","3","1","1","159","40","28","53","1","5","1","0"
"1083.8999999761581","j","3","0","1","160","54","13","96","0","5","0","0"
"null","null","-1","1","-1","161","94","34","20","1","5","0","0"
"1168.2999999523163","k","3","0","1","162","49","63","92","1","5","1","0"
"982","f","4","1","0","163","39","27","53","0","5","1","0"
"1022.1999999284744","k","3","0","1","164","71","95","31","0","5","1","0"
"1149.2000000476837","j","3","0","1","165","36","37","61","1","5","0","0"
"1125.6000000238419","j","3","0","1","166","27","41","82","1","6","0","0"
"1156.3000000715256","j","3","0","1","167","2","18","78","1","6","0","0"
"1059.8999999761581","j","3","0","1","168","71","3","67","0","6","0","0"
"1100.3999999761581","f","4","1","0","169","62","9","81","0","6","1","0"
"null","null","-1","0","-1","170","55","0","88","0","6","0","0"
"1016.2999999523163","j","3","0","1","171","19","47","65","0","6","0","0"
"1143.2000000476837","f","2","1","2","172","37","35","50","0","6","1","0"
"1046.6000000238419","f","4","1","0","173","76","17","47","0","6","1","0"
"1064.9000000953674","f","2","1","2","174","63","76","88","1","6","0","0"
"1080.5","k","3","0","1","175","56","49","7","1","6","1","0"
"1069.1000000238419","k","3","0","1","176","24","92","22","0","6","1","0"
"1100.0999999046326","f","2","1","2","177","82","20","64","1","6","0","0"
