"rt","key_press","reward","type","marble","trial_num","stim_1","stim_2","new_stim","change_index","block","changed","marble_set"
"3467.5999999046326","d","2","1","0","1","80","55","61","0","0","0","4"
"1188.9000000953674","f","4","1","1","2","14","67","21","0","0","0","4"
"821.6999998092651","d","2","1","0","3","66","7","87","0","0","0","4"
"124.5","f","4","1","1","4","72","31","76","0","0","0","4"
"260.69999980926514","f","3","1","2","5","45","53","84","0","0","0","4"
"2381.4000000953674","f","4","1","1","6","27","63","35","0","0","0","4"
"653.0999999046326","f","2","1","0","7","79","77","43","0","0","0","4"
"668.2999999523163","f","4","1","1","8","46","79","24","0","0","0","4"
"373.5","f","2","1","0","9","70","64","52","0","0","0","4"
"381.09999990463257","f","3","1","2","10","8","40","10","0","0","0","4"
"445.2000000476837","f","2","1","0","11","34","22","73","0","0","0","4"
"357.2999999523163","f","2","1","0","12","35","73","44","0","0","0","4"
"182.5","f","3","1","2","13","94","52","8","0","0","0","4"
"235.40000009536743","f","4","1","1","14","54","27","57","0","0","0","4"
"261.7000000476837","f","2","1","0","15","45","15","56","0","0","0","4"
"238.29999995231628","f","3","1","2","16","21","72","92","0","0","0","4"
"229.29999995231628","f","4","1","1","17","19","70","35","0","0","0","4"
"142.09999990463257","d","2","1","0","18","65","67","25","0","0","0","4"
"302.7999999523163","f","2","1","0","19","99","21","44","0","0","0","4"
"382.2000000476837","f","2","1","0","20","84","53","1","0","0","0","4"
"2540.0999999046326","j","3","0","2","21","54","83","0","0","0","0","4"
"101.10000014305115","k","0","0","-1","22","11","66","78","0","0","0","4"
"156.39999985694885","j","3","0","2","23","4","10","1","1","0","0","4"
"85","k","0","0","-1","24","17","71","73","0","0","0","4"
"148.79999995231628","k","3","0","2","25","8","35","29","0","0","1","4"
"132.70000004768372","j","3","0","2","26","25","17","36","1","0","0","4"
"85.59999990463257","j","0","0","-1","27","97","13","18","0","0","1","4"
"325.30000019073486","k","3","0","2","28","73","92","39","1","0","1","4"
"285.30000019073486","k","3","0","2","29","38","96","69","1","0","1","4"
"460.7000000476837","k","0","0","-1","30","17","28","28","1","0","0","4"
"301","k","3","0","2","31","98","38","27","1","0","1","4"
"213.70000004768372","k","3","0","2","32","62","51","69","0","0","1","4"
"229","j","3","0","2","33","23","78","92","0","0","0","4"
"269","j","0","0","-1","34","18","53","25","0","0","1","4"
"84.90000009536743","k","0","0","-1","35","39","6","34","0","0","0","4"
"462","j","3","0","2","36","80","65","16","0","0","0","4"
"117.39999985694885","j","0","0","-1","37","99","22","93","1","0","1","4"
"348.59999990463257","k","0","0","-1","38","47","72","52","1","0","0","4"
"429.2999999523163","j","0","0","-1","39","40","52","88","1","0","1","4"
"404.40000009536743","k","0","0","-1","40","15","26","57","1","0","0","4"
"55164.299999952316","","","","","","","","","","","",""
"5079","","","","","","","","","","","",""
"212.59999990463257","d","2","1","0","43","55","31","43","0","0","1","4"
"182.70000004768372","k","3","0","2","44","54","18","73","0","0","1","4"
"151.70000004768372","j","3","0","2","45","38","90","4","0","0","0","4"
"194","f","4","1","1","46","21","63","7","1","0","0","4"
"238.5","j","3","0","2","47","30","22","6","1","0","0","4"
"130","f","2","1","0","48","24","52","96","0","0","1","4"
"224.29999995231628","j","0","0","-1","49","11","5","76","0","0","1","4"
"176.70000004768372","j","0","0","-1","50","29","77","90","0","0","1","4"
"72.60000014305115","f","2","1","0","51","69","32","73","0","0","0","4"
"135.79999995231628","j","0","0","-1","52","65","43","25","1","0","1","4"
"121.29999995231628","f","2","1","0","53","81","33","27","1","0","1","4"
"224.39999985694885","f","4","1","1","54","36","94","68","0","0","0","4"
"200.29999995231628","k","0","0","-1","55","3","76","71","0","0","0","4"
"232.90000009536743","d","2","1","0","56","51","60","17","1","0","1","4"
"128","f","4","1","1","57","13","88","88","1","0","0","4"
"129.79999995231628","d","2","1","0","58","75","15","80","1","0","0","4"
"250.29999995231628","j","3","0","2","59","43","51","95","1","0","0","4"
"309.40000009536743","j","0","0","-1","60","1","76","67","1","0","1","4"
"368.40000009536743","f","2","1","0","61","74","85","14","1","0","1","4"
"294.7999999523163","j","3","0","2","62","52","79","87","0","0","0","4"
"1049.8999998569489","k","3","0","2","63","96","62","43","1","1","1","4"
"null","null","-1","1","-1","64","3","41","14","1","1","0","4"
